iter	Passed	Remaining
747	10258	3456
748	10270	3441
749	10283	3427
750	10299	3414
751	10312	3401
752	10326	3387
753	10339	3373
754	10351	3359
755	10364	3345
756	10377	3331
757	10389	3316
758	10401	3302
759	10417	3289
760	10432	3276
761	10445	3262
762	10459	3248
763	10470	3234
764	10482	3220
765	10495	3206
766	10509	3192
767	10521	3178
768	10533	3164
769	10548	3150
770	10560	3136
771	10573	3122
772	10585	3108
773	10598	3094
774	10614	3081
775	10627	3067
776	10643	3054
777	10658	3041
778	10674	3028
779	10688	3014
780	10702	3001
781	10714	2987
782	10727	2973
783	10739	2958
784	10752	2944
785	10765	2931
786	10779	2917
787	10791	2903
788	10804	2889
789	10817	2875
790	10830	2861
791	10843	2847
792	10857	2834
793	10871	2820
794	10884	2806
795	10895	2792
796	10909	2778
797	10923	2765
798	10935	2750
799	10946	2736
800	10961	2723
801	10975	2709
802	10987	2695
803	11000	2681
804	11012	2667
805	11024	2653
806	11037	2639
807	11050	2625
808	11063	2611
809	11077	2598
810	11091	2584
811	11104	2570
812	11116	2556
813	11127	2542
814	11140	2528
815	11153	2514
816	11167	2501
817	11179	2487
818	11192	2473
819	11205	2459
820	11272	2457
821	11337	2455
822	11355	2442
823	11368	2428
824	11380	2414
825	11393	2400
826	11405	2385
827	11418	2371
828	11431	2357
829	11446	2344
830	11457	2330
831	11470	2316
832	11484	2302
833	11498	2288
834	11511	2274
835	11523	2260
836	11536	2246
837	11549	2232
838	11561	2218
839	11573	2204
840	11587	2190
841	11599	2176
842	11612	2162
843	11624	2148
844	11636	2134
845	11649	2120
846	11663	2106
847	11675	2092
848	11687	2078
849	11702	2065
850	11715	2051
851	11728	2037
852	11739	2023
853	11750	2008
854	11762	1994
855	11774	1980
856	11785	1966
857	11799	1952
858	11811	1938
859	11822	1924
860	11835	1910
861	11850	1897
862	11862	1883
863	11874	1869
864	11886	1855
865	11902	1841
866	11916	1827
867	11928	1814
868	11940	1799
869	11952	1785
870	11964	1772
871	11977	1758
872	11990	1744
873	12003	1730
874	12016	1716
875	12029	1702
876	12041	1688
877	12055	1675
878	12066	1661
879	12080	1647
880	12092	1633
881	12105	1619
882	12118	1605
883	12131	1591
884	12144	1578
885	12158	1564
886	12170	1550
887	12182	1536
888	12194	1522
889	12208	1508
890	12222	1495
891	12234	1481
892	12248	1467
893	12260	1453
894	12273	1439
895	12287	1426
896	12302	1412
897	12314	1398
898	12329	1385
899	12341	1371
900	12354	1357
901	12366	1343
902	12377	1329
903	12390	1315
904	12403	1302
905	12417	1288
906	12429	1274
907	12443	1260
908	12460	1247
909	12474	1233
910	12485	1219
911	12499	1206
912	12511	1192
913	12523	1178
914	12537	1164
915	12550	1150
916	12562	1137
917	12575	1123
918	12587	1109
919	12599	1095
920	12611	1081
921	12623	1067
922	12635	1054
923	12650	1040
924	12664	1026
925	12676	1013
926	12690	999
927	12704	985
928	12718	972
929	12732	958
930	12744	944
