iter	Passed	Remaining
405	5277	7720
406	5288	7705
407	5299	7689
408	5310	7674
409	5321	7657
410	5334	7644
411	5350	7635
412	5362	7621
413	5372	7604
414	5384	7590
415	5401	7583
416	5421	7579
417	5437	7570
418	5447	7554
419	5458	7538
420	5468	7520
421	5478	7504
422	5488	7486
423	5503	7476
424	5518	7465
425	5531	7453
426	5545	7441
427	5559	7429
428	5571	7415
429	5584	7402
430	5600	7393
431	5615	7383
432	5631	7374
433	5644	7361
434	5656	7347
435	5668	7332
436	5684	7323
437	5701	7316
438	5717	7306
439	5731	7294
440	5742	7279
441	5752	7261
442	5763	7246
443	5775	7232
444	5785	7215
445	5796	7200
446	5808	7185
447	5818	7168
448	5828	7152
449	5838	7136
450	5848	7119
451	5859	7103
452	5869	7087
453	5879	7071
454	5890	7055
455	5899	7038
456	5910	7023
457	5923	7010
458	5934	6994
459	5948	6982
460	5959	6968
461	5972	6954
462	5982	6938
463	5993	6924
464	6008	6912
465	6023	6902
466	6034	6887
467	6046	6873
468	6057	6858
469	6068	6843
470	6079	6827
471	6091	6814
472	6103	6800
473	6114	6785
474	6126	6771
475	6137	6756
476	6148	6741
477	6160	6727
478	6174	6716
479	6190	6706
480	6207	6698
481	6222	6687
482	6237	6676
483	6252	6665
484	6266	6653
485	6276	6638
486	6292	6628
487	6304	6614
488	6313	6597
489	6326	6584
490	6340	6572
491	6353	6560
492	6368	6549
493	6379	6534
494	6390	6519
495	6403	6506
496	6412	6489
497	6423	6474
498	6433	6459
499	6443	6443
500	6455	6429
501	6466	6415
502	6478	6401
503	6490	6387
504	6503	6375
505	6518	6364
506	6533	6352
507	6546	6340
508	6558	6326
509	6571	6313
510	6585	6302
511	6600	6290
512	6614	6278
513	6627	6266
514	6641	6254
515	6654	6241
516	6667	6228
517	6695	6230
518	6706	6215
519	6717	6200
520	6726	6184
521	6737	6169
522	6750	6156
523	6762	6143
524	6778	6132
525	6788	6117
526	6801	6104
527	6814	6092
528	6828	6080
529	6842	6067
530	6855	6054
531	6866	6040
532	6878	6026
533	6888	6011
534	6903	6000
535	6917	5988
536	6928	5973
537	6938	5958
538	6952	5946
539	6968	5936
540	6982	5924
541	6995	5911
542	7007	5897
543	7020	5884
544	7033	5872
545	7047	5859
546	7057	5845
547	7066	5828
548	7079	5815
549	7093	5803
550	7108	5792
551	7130	5786
552	7144	5775
553	7167	5769
554	7181	5758
555	7196	5747
556	7213	5737
557	7227	5724
558	7243	5714
559	7259	5704
560	7273	5691
561	7287	5679
562	7302	5668
563	7318	5657
564	7333	5646
565	7348	5634
566	7363	5622
567	7378	5611
568	7395	5601
569	7409	5589
570	7424	5578
571	7436	5564
572	7450	5552
573	7463	5538
574	7478	5527
575	7493	5515
576	7507	5503
577	7517	5488
578	7528	5474
579	7541	5461
580	7552	5446
581	7563	5432
582	7576	5419
583	7588	5405
584	7600	5391
585	7614	5379
586	7624	5364
587	7635	5349
588	7645	5335
589	7656	5320
590	7666	5305
591	7676	5290
592	7687	5276
593	7697	5261
594	7707	5246
595	7716	5230
596	7732	5219
597	7755	5213
598	7770	5201
599	7780	5186
600	7790	5171
601	7800	5157
602	7811	5142
603	7823	5129
604	7832	5113
605	7842	5098
606	7853	5084
607	7869	5073
608	7878	5058
609	7891	5045
610	7902	5031
611	7918	5020
612	7928	5005
613	7939	4991
614	7951	4978
615	7963	4964
616	8011	4973
617	8027	4961
618	8040	4949
619	8060	4940
620	8075	4928
621	8092	4917
622	8106	4905
623	8117	4891
624	8127	4876
625	8139	4862
626	8150	4848
627	8159	4833
628	8169	4818
629	8182	4805
630	8192	4790
631	8202	4776
632	8211	4760
633	8221	4746
634	8232	4732
635	8242	4717
636	8254	4703
637	8264	4689
638	8274	4674
639	8286	4661
640	8297	4647
641	8309	4633
642	8322	4620
643	8335	4607
644	8349	4595
645	8359	4581
646	8370	4566
647	8381	4552
648	8397	4541
649	8407	4527
650	8417	4512
651	8428	4498
652	8438	4484
653	8449	4470
654	8459	4455
655	8470	4441
656	8481	4428
657	8491	4413
658	8502	4399
659	8513	4385
660	8524	4371
661	8536	4358
662	8548	4345
663	8560	4331
664	8571	4318
665	8584	4304
666	8597	4292
667	8608	4278
668	8622	4266
669	8638	4254
670	8659	4245
671	8682	4237
672	8700	4227
673	8716	4215
674	8729	4202
675	8741	4189
676	8751	4175
677	8764	4162
678	8776	4148
679	8786	4134
680	8798	4121
681	8809	4107
682	8819	4093
683	8830	4079
684	8841	4065
685	8851	4051
686	8865	4038
687	8877	4025
688	8889	4012
689	8901	3999
690	8916	3987
691	8930	3975
692	8946	3963
693	8962	3951
694	8976	3939
695	8986	3925
696	8998	3911
697	9011	3898
698	9025	3886
699	9034	3872
700	9046	3858
701	9058	3845
702	9068	3831
703	9079	3817
704	9090	3803
705	9100	3789
706	9112	3776
707	9122	3762
708	9132	3748
709	9143	3734
710	9155	3721
711	9166	3707
712	9178	3694
713	9190	3681
714	9199	3667
715	9210	3653
716	9221	3639
717	9230	3625
718	9241	3611
719	9250	3597
720	9260	3583
721	9272	3570
722	9281	3556
723	9295	3543
724	9309	3531
725	9322	3518
726	9338	3506
727	9351	3493
728	9369	3482
729	9388	3472
730	9399	3458
731	9413	3446
732	9427	3434
733	9440	3421
734	9455	3409
735	9466	3395
736	9478	3382
737	9490	3369
738	9500	3355
739	9511	3341
740	9522	3328
741	9532	3314
742	9543	3301
743	9554	3287
744	9564	3273
745	9576	3260
746	9587	3247
747	9597	3233
748	9609	3220
749	9621	3207
750	9632	3193
751	9643	3180
752	9655	3167
753	9667	3154
754	9679	3141
755	9693	3128
756	9707	3116
757	9723	3104
758	9738	3092
759	9750	3078
760	9763	3066
761	9777	3053
762	9790	3041
763	9804	3028
764	9813	3014
765	9826	3001
766	9837	2988
767	9846	2974
768	9859	2961
769	9870	2948
770	9881	2935
771	9893	2921
772	9903	2908
773	9913	2894
774	9923	2881
775	9935	2867
776	9945	2854
777	9956	2841
778	9967	2827
779	9976	2813
780	9990	2801
781	10004	2788
782	10017	2776
783	10031	2763
784	10041	2750
785	10056	2737
786	10070	2725
787	10084	2713
788	10099	2700
789	10110	2687
790	10127	2675
791	10142	2663
792	10155	2650
793	10168	2638
794	10181	2625
795	10192	2612
796	10205	2599
797	10217	2586
798	10229	2573
799	10239	2559
800	10251	2546
801	10261	2533
802	10272	2520
803	10283	2506
804	10292	2493
805	10302	2479
806	10314	2466
807	10324	2453
808	10334	2440
809	10345	2426
810	10355	2413
811	10366	2400
812	10378	2387
813	10388	2373
814	10403	2361
815	10418	2349
816	10430	2336
817	10443	2323
818	10455	2310
819	10470	2298
820	10484	2285
821	10499	2273
822	10514	2261
823	10524	2248
824	10538	2235
825	10552	2222
826	10565	2210
827	10578	2197
828	10587	2183
829	10599	2171
830	10612	2158
831	10621	2144
832	10633	2131
833	10644	2118
834	10653	2105
835	10664	2092
836	10677	2079
837	10687	2065
838	10698	2052
839	10709	2039
840	10718	2026
841	10729	2013
842	10740	2000
843	10750	1987
844	10761	1973
845	10775	1961
846	10788	1948
847	10801	1936
848	10814	1923
849	10827	1910
850	10840	1898
851	10853	1885
852	10865	1872
853	10879	1859
854	10890	1846
855	10899	1833
856	10910	1820
857	10921	1807
858	10931	1794
859	10941	1781
860	10950	1767
861	10962	1755
862	10973	1742
863	10983	1728
864	10993	1715
865	11004	1702
866	11013	1689
867	11024	1676
868	11037	1663
869	11049	1651
870	11061	1638
871	11071	1625
872	11090	1613
873	11107	1601
874	11123	1589
875	11138	1576
876	11152	1564
877	11170	1552
878	11187	1539
879	11200	1527
880	11216	1514
881	11230	1502
882	11244	1489
883	11256	1477
884	11269	1464
885	11282	1451
886	11296	1439
887	11307	1426
888	11318	1413
889	11332	1400
890	11346	1388
891	11360	1375
892	11372	1362
893	11383	1349
894	11395	1336
895	11410	1324
896	11428	1312
897	11444	1299
898	11460	1287
899	11475	1275
900	11490	1262
901	11503	1249
902	11518	1237
903	11532	1224
904	11546	1212
905	11560	1199
906	11573	1186
907	11584	1173
908	11597	1161
909	11611	1148
910	11625	1135
911	11635	1122
912	11646	1109
913	11662	1097
914	11677	1084
915	11694	1072
916	11711	1060
917	11727	1047
918	11743	1035
919	11759	1022
920	11774	1010
921	11790	997
922	11806	984
923	11821	972
924	11831	959
925	11843	946
926	11854	933
927	11864	920
928	11875	907
929	11885	894
930	11895	881
931	11906	868
932	11916	855
933	11927	842
934	11938	829
935	11948	816
936	11959	804
937	11971	791
938	11982	778
939	11993	765
940	12009	752
941	12026	740
942	12043	727
943	12060	715
944	12076	702
945	12092	690
946	12108	677
947	12123	665
948	12144	652
949	12161	640
950	12173	627
951	12185	614
952	12196	601
953	12209	588
954	12222	575
955	12235	563
956	12245	550
957	12257	537
958	12270	524
959	12280	511
960	12291	498
961	12304	486
962	12313	473
963	12324	460
964	12336	447
965	12347	434
966	12365	421
967	12376	409
968	12388	396
969	12401	383
970	12413	370
971	12432	358
972	12448	345
973	12463	332
974	12478	319
975	12491	307
976	12507	294
977	12523	281
978	12541	269
979	12557	256
980	12571	243
981	12584	230
982	12595	217
983	12604	204
984	12616	192
985	12624	179
986	12637	166
987	12647	153
988	12658	140
989	12668	127
990	12681	115
991	12693	102
992	12704	89
993	12716	76
994	12726	63
995	12736	51
996	12748	38
997	12760	25
998	12771	12
999	12783	0
